http://sparql.cwrc.ca/ontologies/cwrc#Nabokov_Dmitri_Vladimirovich_ORG,"Nabokov, Dmitri Vladimirovich"
http://sparql.cwrc.ca/ontologies/cwrc#Nabokov_Vladimir_Vladimirovich_ORG,"Nabokov, Vladimir Vladimirovich"
http://sparql.cwrc.ca/ontologies/cwrc#Nachumi_Nora_ORG,"Nachumi, Nora"
http://sparql.cwrc.ca/ontologies/cwrc#Nadsiegel_el_Ira_Bruce_ORG,"Nadsiegel, el, Ira Bruce"
http://sparql.cwrc.ca/ontologies/cwrc#Nadel_Ira_Bruce_ORG,"Nadel, Ira Bruce"
http://sparql.cwrc.ca/ontologies/cwrc#Naden_Caroline_Anne_ORG,"Naden, Caroline Anne"
http://sparql.cwrc.ca/ontologies/cwrc#Naden_Constance_ORG,"Naden, Constance"
http://sparql.cwrc.ca/ontologies/cwrc#Naden_Thomas_ORG,"Naden, Thomas"
http://sparql.cwrc.ca/ontologies/cwrc#Nafisi_Azar_ORG,"Nafisi, Azar"
http://sparql.cwrc.ca/ontologies/cwrc#Nagel_Conrad_ORG,"Nagel, Conrad"
http://sparql.cwrc.ca/ontologies/cwrc#Nagel_Gwen_L_ORG,"Nagel, Gwen L."
http://sparql.cwrc.ca/ontologies/cwrc#Nagle_Honora_ORG,"Nagle, Honora",Honora 'Nano' Nagle
http://sparql.cwrc.ca/ontologies/cwrc#Nagra_Daljit_ORG,"Nagra, Daljit"
http://sparql.cwrc.ca/ontologies/cwrc#Nagy_Imre_ORG,"Nagy, Imre"
http://sparql.cwrc.ca/ontologies/cwrc#Naidoo_Beverley_ORG,"Naidoo, Beverley"
http://sparql.cwrc.ca/ontologies/cwrc#Naidu_Govindarajulu_ORG,"Naidu, Govindarajulu"
http://sparql.cwrc.ca/ontologies/cwrc#Naidu_Sarojini_ORG,"Naidu, Sarojini"
http://sparql.cwrc.ca/ontologies/cwrc#Naimbana_ORG,Naimbana
http://sparql.cwrc.ca/ontologies/cwrc#Naipaul_Shiva_ORG,"Naipaul, Shiva"
http://sparql.cwrc.ca/ontologies/cwrc#Naipaul_V_S_ORG,"Naipaul, V. S.",V. S. Naipul
http://sparql.cwrc.ca/ontologies/cwrc#Nairn_Catherine_ORG,"Nairn, Catherine"
http://sparql.cwrc.ca/ontologies/cwrc#Nairn_Tom_ORG,"Nairn, Tom"
